agency_cd	site_no	station_nm	dec_lat_va	dec_long_va	coord_acy_cd	dec_coord_datum_cd	alt_va	alt_acy_va	alt_datum_cd	well_depth_va	hole_depth_va
VT004	442106073051101	VT-HNW   67	44.35171966	-73.08595699	S	NAD83	 685.00	010	NGVD29	202	202
VT004	442107073115901	VT-CIW   10	44.35199620	-73.19929170	S	NAD83	 320.00	10	NGVD29	397	397
VT004	442107073131301	VT-CIW   15	44.35199599	-73.21984760	S	NAD83	 340.00	10	NGVD29	163	163
VT004	442108073050301	VT-HNW   39	44.35227520	-73.08373480	F	NAD83	 680.00	10	NGVD29	222	222
VT004	442108073103401	VT-SKW   71	44.35227420	-73.17568030	F	NAD83	 375.00	10	NGVD29	117	117
VT004	442109073053801	VT-HNW   93	44.35255289	-73.09345710	F	NAD83	 770.00	10	NGVD29	705	705
VT004	442109073114001	VT-CIW   91	44.35255180	-73.19401390	S	NAD83	 285.00	10	NGVD29	275	275
VT004	442110073104101	VT-SKW   77	44.35282976	-73.17762480	F	NAD83	 350.00	10	NGVD29	402	402
VT004	442111073142001	VT-CIW  133	44.35310687	-73.23845890	S	NAD83	 345.00	10	NGVD29	249	249
USGS	442113072312301	VT-CBW   44	44.35366840	-72.52260890	F	NAD83	 1620.00	20	NGVD29	230	
VT004	442113073120701	VT-SKW   72	44.35366280	-73.20151400	F	NAD83	 310.00	10	NGVD29	288	288
VT004	442114073050101	VT-HNW   68	44.35394186	-73.08317920	S	NAD83	 680.00	10	NGVD29	597	597
VT004	442114073083201	VT-SKW   78	44.35394120	-73.14179100	S	NAD83	 375.00	10	NGVD29	150	150
VT004	442115073052501	VT-HNW   87	44.35421956	-73.08984599	S	NAD83	 730.00	10	NGVD29	355	355
VT004	442115073091101	VT-HNW   62	44.35421889	-73.15262450	S	NAD83	 465.00	010	NGVD29	478	478
VT004	442115073103301	VT-SKW    4	44.35421860	-73.17540260	F	NAD83	 390.00	10	NGVD29	155	155
VT004	442117073105001	VT-SKW   48	44.35477410	-73.18012489	F	NAD83	 370.00	10	NGVD29	275	275
VT004	442118073114001	VT-CIW  104	44.35505176	-73.19401400	S	NAD83	 230.00	10	NGVD29	369	369
VT004	442118073131501	VT-CIW  177	44.35505148	-73.22040317	F	NAD83	 290.00	10	NGVD29	130	130
VT004	442119073114701	VT-SKW   23	44.35532950	-73.19595840	S	NAD83	 340.00	10	NGVD29	325	325
USGS	442120072473202	VT-WJW    7FARR, JOHN SUBDI	44.35561130	-72.79178550	U	NAD83					
VT004	442120073103201	VT-SKW   79	44.35338530	-73.17512480	F	NAD83	 390.00	10	NGVD29	179	179
VT004	442120073103701	VT-SKW   31	44.35560749	-73.17651380	S	NAD83	 375.00	10	NGVD29	240	240
VT004	442120073113801	VT-CIW   21	44.35560730	-73.19345840	S	NAD83	 215.00	10	NGVD29	85.0	85.0
VT004	442120073122701	VT-SKW   63	44.35560716	-73.20706969	F	NAD83	 220.00	10	NGVD29	203	203
VT004	442120073131501	VT-SKW   32	44.35560700	-73.22040318	S	NAD83	 140.00	10	NGVD29	403	403
VT004	442121073120101	VT-SKW   46	44.35588500	-73.19984738	S	NAD83	 290.00	10	NGVD29	148	148
VT004	442121073123101	VT-SKW   87	44.35588490	-73.20818080	F	NAD83	 210.00	10	NGVD29	82.0	82.0
VT004	442122073131501	VT-SKW   25	44.35616256	-73.22040320	S	NAD83	 285.00	10	NGVD29	131	131
VT004	442123073042401	VT-HNW   55	44.35644190	-73.07290139	F	NAD83	 1850.00	20	NGVD29	203	203
VT004	442123073103801	VT-SKW   51	44.35644080	-73.17679160	S	NAD83	 375.00	10	NGVD29	150	150
VT004	442123073110101	VT-SKW   13	44.35644070	-73.18318050	F	NAD83	 370.00	10	NGVD29	195	195
VT004	442124073063901	VT-HNW   85	44.35671929	-73.11040190	S	NAD83	 220.00	20	NGVD29	280	280
USGS	442126072195001	VT-MEX    1	44.35728006	-72.33010210	F	NAD83	 1060.00	20	NGVD29	44.0	
USGS	442126072311501	VT-CBW   37	44.35727940	-72.52038660	F	NAD83	 1550.00	20	NGVD29	75.0	
VT004	442126073053001	VT-HNW   10	44.35727500	-73.09123500	F	NAD83	 765.00	10	NGVD29	515	515
VT004	442126073132101	VT-SKW   12	44.35727360	-73.22206990	S	NAD83	 255.00	10	NGVD29	320	320
VT004	442128073115901	VT-CIW   41	44.35782940	-73.19929190	F	NAD83	 240.00	10	NGVD29	455	455
VT004	442128073130601	VT-SKW   35	44.35782920	-73.21790320	F	NAD83	 245.00	10	NGVD29	116	116
USGS	442129072283701	VT-CBW   19	44.35811290	-72.47649610	F	NAD83	 940.00	20	NGVD29	255	
VT004	442130073040501	VT-HNW   58	44.35838638	-73.06762359	F	NAD83	 1000.00	20	NGVD29	97.0	97.0
USGS	442131072325101	VT-X9W    5	44.35866816	-72.54705439	F	NAD83	 1110.00	20	NGVD29	125	
VT004	442131073105101	VT-SKW   86	44.35866290	-73.18040280	F	NAD83	 380.00	10	NGVD29	146	146
VT004	442131073114001	VT-SKW   58	44.35866280	-73.19401400	F	NAD83	 300.00	10	NGVD29	348	348
VT004	442131073132201	VT-SKW   30	44.35866249	-73.22234770	S	NAD83	 250.00	10	NGVD29	140	140
VT004	442131073132202	VT-SKW   33	44.35866249	-73.22234770	S	NAD83	 250.00	10	NGVD29	138	138
USGS	442132072421501	VT-WJW   20ROCK WELL	44.35894517	-72.70372740	T	NAD83					
VT004	442132073131001	VT-SKW   29	44.35894030	-73.21901430	F	NAD83	 245.00	10	NGVD29	109	109
VT004	442132073142901	VT-SKW   65	44.35894007	-73.24095900	F	NAD83	 370.00	10	NGVD29	85.0	100
VT004	442133072534801	VT-UHW    4	44.35922137	-72.89623197	S	NAD83	 1000.00	10	NGVD29	200	200
VT004	442133073132201	VT-SKW   80	44.35921800	-73.22234770	S	NAD83	 250.00	10	NGVD29	150	150
USGS	442134072313001	VT-CBW   50	44.35950159	-72.52455350	F	NAD83	 1650.00	20	NGVD29	190	
VT004	442134073042001	VT-HNW   66	44.35949740	-73.07179030	F	NAD83	 880.00	010	NGVD29	267	267
VT004	442134073104401	VT-CIW  157	44.35949628	-73.17845830	S	NAD83	 320.00	10	NGVD29	225	225
VT004	442135073093301	VT-HNW   95	44.35977426	-73.15873580	S	NAD83	 410.00	10	NGVD29	347	347
VT004	442135073132301	VT-SKW   26	44.35977358	-73.22262550	S	NAD83	 250.00	10	NGVD29	155	185
VT004	442135073133301	VT-SKW   53	44.35977355	-73.22540330	S	NAD83	 320.00	10	NGVD29	243	243
VT004	442136073132301	VT-SKW   22	44.36005135	-73.22262550	S	NAD83	 250.00	10	NGVD29	150	150
VT004	442137073103101	VT-SKW   39	44.36032960	-73.17484720	F	NAD83	 385.00	10	NGVD29	275	275
VT004	442137073114401	VT-SKW   92	44.36032940	-73.19512519	F	NAD83	 330.00	10	NGVD29	223	223
VT004	442138073131201	VT-SKW   54	44.36060690	-73.21956990	S	NAD83	 220.00	10	NGVD29	80.0	80.0
VT004	442139073105001	VT-SKW   50	44.36088510	-73.18012500	F	NAD83	 390.00	10	NGVD29	309	309
VT004	442139073115601	VT-SKW   75	44.36088490	-73.19845860	F	NAD83	 285.00	10	NGVD29	272	272
VT004	442140073114901	VT-SKW   28	44.36116270	-73.19651410	F	NAD83	 330.00	10	NGVD29	495	495
VT004	442141073131501	VT-SKW   34	44.36144020	-73.22040329	S	NAD83	 205.00	10	NGVD29	109	109
USGS	442142072221001	VT-MEW   45	44.36172427	-72.36899250	F	NAD83	 1260.00	20	NGVD29	125	
USGS	442142072334001	VT-X9W   12	44.36172358	-72.56066610	F	NAD83	 690.00	20	NGVD29	61.0	
USGS	442144072292901	VT-CBW   21	44.36227940	-72.49094110	F	NAD83	 1190.00	20	NGVD29	220	
VT004	442144073084701	VT-HNW   50	44.36227435	-73.14595800	S	NAD83	 395.00	10	NGVD29	32.0	32.0
VT004	442145073132801	VT-SKW   40	44.36255129	-73.22401450	S	NAD83	 265.00	10	NGVD29	140	140
USGS	442147072335001	VT-X9W   10	44.36311240	-72.56344400	F	NAD83	 750.00	20	NGVD29	500	
USGS	442147072335002	VT-X9W   11	44.36311240	-72.56344400	F	NAD83	 750.00	20	NGVD29	295	
VT004	442149072571701	VT-RHW   16	44.36366518	-72.95456649	F	NAD83	 750.00	25	NGVD29	540	540
VT004	442149072571702	VT-RHW   17	44.36366518	-72.95428870	F	NAD83	 750.00	25	NGVD29	190	190
VT004	442149073051101	VT-HNW   14	44.36366385	-73.08595730	S	NAD83	 700.00	010	NGVD29	400	400
VT004	442149073072301	VT-HNW   77	44.36366346	-73.12262438	S	NAD83	 430.00	10	NGVD29	405	405
VT004	442150073095201	VT-SKW   67	44.36394079	-73.16401380	S	NAD83	 380.00	10	NGVD29	362	362
VT004	442150073123101	VT-SKW   11	44.36394030	-73.20818100	S	NAD83	 225.00	10	NGVD29	265	265
VT004	442150073123401	VT-SKW   70	44.36394030	-73.20901430	F	NAD83	 223.00	10	NGVD29	306	306
USGS	442151072242801	VT-CBW   46	44.36422409	-72.40732717	F	NAD83	 1300.00	20	NGVD29	192	
VT004	442151073124201	VT-SKW   57	44.36421806	-73.21123660	S	NAD83	 225.00	10	NGVD29	56.0	56.0
VT004	442152072504201	VT-BOW    6	44.36449950	-72.84456450	S	NAD83	 370.00	10	NGVD29	254	254
VT004	442152073120101	VT-SKW   10	44.36449595	-73.19984750	S	NAD83	 360.00	10	NGVD29	352	352
VT004	442153072504701	VT-BOW   19	44.36477726	-72.84595338	S	NAD83	 370.00	10	NGVD29	215	215
USGS	442154072323001	VT-X9W    7	44.36505690	-72.54122090	F	NAD83	 1080.00	20	NGVD29	215	
VT004	442154073132201	VT-SKW   43	44.36505126	-73.22234780	F	NAD83	 185.00	10	NGVD29	597	597
USGS	442155072284301	VT-CBW   20	44.36533496	-72.47816297	F	NAD83	 900.00	20	NGVD29	160	
USGS	442156072323101	VT-X9W    6	44.36561246	-72.54149870	F	NAD83	 1070.00	20	NGVD29	156	
VT004	442156073110001	VT-SKW   62	44.36560720	-73.18290290	F	NAD83	 390.00	10	NGVD29	222	222
VT004	442157073023901	VT-HNW   88	44.36588647	-73.04373459	S	NAD83	 980.00	10	NGVD29	373	373
VT004	442157073051701	VT-HNW   69	44.36033057	-73.08762388	S	NAD83	 705.00	010	NGVD29	323	323
VT004	442157073053801	VT-HNW   46	44.36588590	-73.09345740	F	NAD83	 900.00	20	NGVD29	205	207
VT004	442157073105401	VT-SKW   27	44.36588500	-73.18123620	F	NAD83	 355.00	10	NGVD29	250	250
VT004	442158073025801	VT-HNW   41	44.36616419	-73.04901240	S	NAD83	 980.00	10	NGVD29	324	324
USGS	442159072323201	VT-X9W    8	44.36644578	-72.54177660	F	NAD83	 1020.00	20	NGVD29	126	
VT004	442159073125401	VT-SKW   85	44.36644020	-73.21456998	S	NAD83	 220.00	10	NGVD29	83.0	83.0
VT004	442160073125001	VT-SKW   44	44.36671798	-73.21345890	S	NAD83	 210.00	10	NGVD29	110	110
VT004	442160073133601	VT-SKW   83	44.36671785	-73.22623680	S	NAD83	 110.00	10	NGVD29	92.0	92.0
VT004	442200073073801	VT-SCW    4	44.36671890	-73.12679120	F	NAD83	 500.00	10	NGVD29	55.0	55.0
VT004	442200073113001	VT-SKW   74	44.36671820	-73.19123638	F	NAD83	 365.00	10	NGVD29	126	126
VT004	442201073133801	VT-SKW   84	44.36699560	-73.22679240	S	NAD83	 100.00	10	NGVD29	250	250
USGS	442202072304701	VT-CBW   38	44.36727920	-72.51260870	F	NAD83	 1480.00	20	NGVD29	100	
VT004	442202073030601	VT-HNW   89	44.36727525	-73.05123470	S	NAD83	 980.00	10	NGVD29	200	200
VT004	442202073073701	VT-SCW   33	44.36727445	-73.12651339	S	NAD83	 385.00	010	NGVD29	203	203
USGS	442203072331901	VT-X9X    6	44.36755680	-72.55483270	F	NAD83	 750.00	20	NGVD29	87.0	
VT004	442203072570401	VT-RHW  132	44.36755400	-72.95067760	S	NAD83	 830.00	20	NGVD29	198	198
VT004	442204073064101	VT-SCW   20	44.38449648	-73.11095800	F	NAD83	 705.00	10	NGVD29	225	225
VT004	442204073084901	VT-SKW    8	44.36782978	-73.14651360	S	NAD83	 350.00	10	NGVD29	230	230
USGS	442205072224501	VT-MEW   14	44.36811297	-72.37871520	F	NAD83	 1320.00	20	NGVD29	250	
USGS	442205072330701	VT-X9W    1	44.36811236	-72.55149920	F	NAD83	 750.00	20	NGVD29	63.0	
VT004	442205073074601	VT-SCW    6	44.36810770	-73.12901340	F	NAD83	 375.00	10	NGVD29	200	200
USGS	442206072323301	VT-X9W    9	44.36839017	-72.54205438	F	NAD83	 920.00	20	NGVD29	101	
VT004	442208072564001	VT-RHW   12	44.36894290	-72.94401090	S	NAD83	 800.00	10	NGVD29	572	572
VT004	442209072570301	VT-RHW   52	44.36922065	-72.95039988	S	NAD83	 780.00	10	NGVD29	248	248
VT004	442209073054401	VT-SCW   19	44.36921919	-73.09512420	F	NAD83	 940.00	10	NGVD29	250	250
VT004	442209073055001	VT-SCW   21	44.38449648	-73.11095800	F	NAD83	 990.00	10	NGVD29	405	405
VT004	442209073073201	VT-SCW    2	44.36921887	-73.12512450	F	NAD83	 400.00	10	NGVD29	550	550
VT004	442209073073301	VT-SCW    3	44.36921887	-73.12540230	T	NAD83	 410.00	10	NGVD29	559	559
VT004	442209073084901	VT-SKW   16	44.36921860	-73.14651370	S	NAD83	 390.00	10	NGVD29	261	261
VT004	442210072563901	VT-RHW    7	44.36949848	-72.94373310	S	NAD83	 780.00	10	NGVD29	145	145
USGS	442210072564301	VT-RHW  154WELL 3	44.36949847	-72.94484420	T	NAD83					
VT004	442210073054001	VT-SCW   22	44.36949697	-73.09401300	F	NAD83	 880.00	10	NGVD29	325	325
USGS	442211072433301	VT-WJW   21WELL	44.36977810	-72.72539510	T	NAD83					
VT004	442211072560801	VT-RHW   68	44.36977618	-72.95178880	S	NAD83	 735.00	10	NGVD29	190	190
VT004	442211073053001	VT-SCW   16	44.36977477	-73.09123520	F	NAD83	 790.00	10	NGVD29	200	200
USGS	442212072330101	VT-X9W   53NEW WELL	44.37005676	-72.54983250	T	NAD83					
USGS	442212072330102	VT-X9W   5OLD WELL	44.37005676	-72.54983250	T	NAD83					
VT004	442212072531901	VT-BOW   24	44.37005450	-72.88817650	F	NAD83	 345.00	20	NGVD29	223	223
VT004	442212072563401	VT-RHW   10	44.37005400	-72.94234420	S	NAD83	 790.00	10	NGVD29	200	200
USGS	442213072295301	VT-CBW   27	44.37033478	-72.49760819	F	NAD83	 1300.00	20	NGVD29	130	
VT004	442213073113501	VT-SKW   90	44.37032920	-73.19262540	F	NAD83	 360.00	10	NGVD29	250	250
USGS	442214072201901	VT-CAW    7	44.37061300	-72.33815830	F	NAD83	 910.00	20	NGVD29	61.0	
VT004	442214073054301	VT-SCW   32	44.37060805	-73.09484640	F	NAD83	 880.00	20	NGVD29	355	355
VT004	442214073104501	VT-SKW   81	44.37060716	-73.17873630	F	NAD83	 380.00	10	NGVD29	272	272
USGS	442215072292501	VT-CBX    2	44.37089035	-72.48983020	F	NAD83	 1150.00	20	NGVD29	15.0	
VT004	442215072562901	VT-RHW    8	44.37088736	-72.94095530	S	NAD83	 780.00	10	NGVD29	300	300
VT004	442215073075001	VT-SCW   24	44.37088545	-73.13012460	S	NAD83	 440.00	10	NGVD29	248	248
USGS	442217072262001	VT-CBW   52	44.37144600	-72.43843950	F	NAD83	 900.00	20	NGVD29	275	
USGS	442218072230001	VT-MEW   13	44.37172398	-72.38288200	F	NAD83	 1460.00	20	NGVD29	175	
VT004	442218072562501	VT-RHW   11	44.37172069	-72.93984419	S	NAD83	 770.00	10	NGVD29	349	349
VT004	442218072596001	VT-RHW   42	44.37172010	-72.99956750	S	NAD83	 650.00	10	NGVD29	115	115
VT004	442218073095101	VT-SKW   21	44.37171840	-73.16373610	S	NAD83	 360.00	10	NGVD29	205	205
USGS	442219072324201	VT-X9W   49	44.37200118	-72.54455460	F	NAD83	 740.00	20	NGVD29	118	
VT004	442219073121501	VT-SKW   91	44.37199576	-73.20373660	F	NAD83	 370.00	10	NGVD29	174	174
VT004	442220072520301	VT-BOW    4	44.37227689	-72.86706500	F	NAD83	 410.00	20	NGVD29	265	265
VT004	442220072522601	VT-BOW   10	44.37227680	-72.87345400	F	NAD83	 440.00	20	NGVD29	265	265
VT004	442220073111701	VT-SKW    9	44.37227370	-73.18762530	S	NAD83	 375.00	10	NGVD29	216	216
VT004	442220073113401	VT-SKW    7	44.37227365	-73.19234760	S	NAD83	 370.00	10	NGVD29	280	280
VT004	442221072522201	VT-BOW   27	44.37255460	-72.87234290	F	NAD83	 465.00	20	NGVD29	200	200
VT004	442221072524801	VT-BOW   12	44.37255455	-72.87956529	S	NAD83	 340.00	10	NGVD29	121	121
VT004	442221073120801	VT-SKW   37	44.37255130	-73.20179220	S	NAD83	 395.00	10	NGVD29	450	450
VT004	442222072595901	VT-RHW   94	44.37283120	-72.99928978	S	NAD83	 655.00	10	NGVD29	310	310
VT004	442222073073701	VT-SCW   17	44.37282989	-73.12651350	S	NAD83	 450.00	10	NGVD29	47.0	47.0
VT004	442222073075101	VT-SCW   11	44.37282985	-73.13040240	F	NAD83	 500.00	10	NGVD29		
VT004	442222073110101	VT-SKW   49	44.37282929	-73.18318080	S	NAD83	 400.00	10	NGVD29	375	375
VT004	442223072521501	VT-BOW   23	44.37311018	-72.87039850	F	NAD83	 450.00	20	NGVD29	173	173
VT004	442223072525501	VT-BOW   15	44.37311008	-72.88150979	S	NAD83	 362.00	10	NGVD29	98.0	98.0
VT004	442223072575801	VT-RHW  103	44.37310930	-72.96567800	F	NAD83	 550.00	20	NGVD29	123	123
VT004	442224072530201	VT-BOW    7	44.37338780	-72.88345427	S	NAD83	 346.00	10	NGVD29	80.0	80.0
VT004	442225072525801	VT-BOW    9	44.37366560	-72.88234310	F	NAD83	 360.00	10	NGVD29	225	225
VT004	442225072530901	VT-SCW   29	44.37366558	-72.88539880	S	NAD83	 354.00	10	NGVD29	112	112
VT004	442226073080101	VT-SCW    7	44.37394090	-73.13318028	S	NAD83	 440.00	10	NGVD29	185	185
VT004	442226073095201	VT-SKW   41	44.37394058	-73.16401397	S	NAD83	 300.00	10	NGVD29	175	175
USGS	442227072330801	VT-X9W   13	44.37422330	-72.55177710	F	NAD83	 790.00	20	NGVD29	182	
VT004	442227072531601	VT-BOW   18	44.37422110	-72.88734330	S	NAD83	 335.00	10	NGVD29	249	249
VT004	442227073075401	VT-SCW   13	44.37421870	-73.13123580	S	NAD83	 525.00	10	NGVD29	592	592
VT004	442227073101901	VT-SKW   94	44.37421828	-73.17151400	S	NAD83	 360.00	10	NGVD29	158	158
VT004	442227073110901	VT-SKW   42	44.37421810	-73.18540310	F	NAD83	 385.00	10	NGVD29	310	310
VT004	442228072572701	VT-RHW   69	44.37449825	-72.95706680	S	NAD83	 460.00	10	NGVD29	148	148
VT004	442228072573601	VT-RHW  102	44.37449820	-72.95956680	S	NAD83	 485.00	10	NGVD29	190	190
VT004	442229072572101	VT-RHW   29	44.37477600	-72.95540010	S	NAD83	 460.00	10	NGVD29	347	347
VT004	442229072572401	VT-RHW  101	44.37477600	-72.95623350	S	NAD83	 460.00	10	NGVD29	399	399
VT004	442229073112501	VT-SKW   76	44.37477360	-73.18984760	F	NAD83	 365.00	10	NGVD29	300	300
USGS	442230072294401	VT-CBW   28	44.37505689	-72.49510820	F	NAD83	 1200.00	20	NGVD29	100	
USGS	442230072325801	VT-X9W    2	44.37505660	-72.54899920	F	NAD83	 740.00	20	NGVD29	135	
VT004	442230072524201	VT-BOW   30	44.37505450	-72.87789870	S	NAD83	 375.00	10	NGVD29	498	498
VT004	442230073110101	VT-SKW   88	44.37505147	-73.18318089	F	NAD83	 405.00	10	NGVD29	375	375
VT004	442230073111401	VT-SKW   89	44.37505140	-73.18679200	S	NAD83	 375.00	10	NGVD29	250	250
USGS	442231072300301	VT-CBW   43	44.37533465	-72.50038620	F	NAD83	 1220.00	20	NGVD29	205	
USGS	442231072331401	VT-X9W   14	44.37533439	-72.55344390	F	NAD83	 780.00	20	NGVD29	121	
USGS	442232072323301	VT-X9W   15	44.37561220	-72.54205450	F	NAD83	 780.00	20	NGVD29	102	
USGS	442232072323302	VT-X9W   16	44.37561220	-72.54205450	F	NAD83	 780.00	20	NGVD29	149	
VT004	442232073020001	VT-RHW   19	44.37560860	-73.03290140	S	NAD83	 1120.00	10	NGVD29	900	900
VT004	442232073073401	VT-SCW    1	44.37560760	-73.12568020	F	NAD83	 504.00	10	NGVD29	200	200
USGS	442233072330501	VT-X9X    1	44.37588995	-72.55094377	F	NAD83	 750.00	20	NGVD29	21.0	
USGS	442233072330502	VT-X9X    2	44.37588995	-72.55094377	F	NAD83	 750.00	20	NGVD29	19.0	
VT004	442233073074001	VT-SCW   12	44.37588537	-73.12734690	S	NAD83	 500.00	10	NGVD29	320	320
VT004	442234072534301	VT-BOW   31	44.37616540	-72.89484340	S	NAD83	 335.00	10	NGVD29	138	138
VT004	442234073011301	VT-RHW   30	44.37616428	-73.01984570	T	NAD83	 760.00	40	NGVD29	347	347
VT004	442234073074001	VT-SCW   34	44.37616315	-73.12734690	F	NAD83	 500.00	10	NGVD29	99.0	99.0
VT004	442234073074501	VT-SCW   27	44.37616310	-73.12873580	F	NAD83	 540.00	10	NGVD29	415	415
VT004	442234073102001	VT-SKW   18	44.37616268	-73.17179189	F	NAD83	 370.00	10	NGVD29	100	100
VT004	442234073114301	VT-SKW   14	44.37616240	-73.19484770	F	NAD83	 330.00	10	NGVD29	170	170
USGS	442235072294701	VT-CBW   51	44.37644575	-72.49594159	F	NAD83	 1220.00	20	NGVD29	149	
USGS	442235072300601	VT-CBX    3	44.37644570	-72.50121960	F	NAD83	 1220.00	20	NGVD29	31.0	
VT004	442235072533901	VT-BOW   14	44.37644320	-72.89373230	S	NAD83	 335.00	10	NGVD29	137	137
VT004	442236072563601	VT-RHW   97	44.37672055	-72.94289990	S	NAD83	 400.00	10	NGVD29	123	123
VT004	442236073094901	VT-SRW   19	44.37671830	-73.16318069	S	NAD83	 415.00	10	NGVD29	148	148
USGS	442237072323401	VT-X9W   17	44.37700107	-72.54233230	F	NAD83	 760.00	20	NGVD29	202	
VT004	442237072523001	VT-BOW    5	44.37699890	-72.87456530	S	NAD83	 525.00	10	NGVD29	273	273
VT004	442237073115001	VT-SKW   19	44.37699570	-73.19679220	F	NAD83	 330.00	10	NGVD29	205	205
USGS	442238072251401	VT-CBW    7	44.37727928	-72.42010570	F	NAD83	 880.00	20	NGVD29	95.0	
VT004	442238072534101	VT-BOW   13	44.37727650	-72.89428790	S	NAD83	 335.00	10	NGVD29	69.0	69.0
VT004	442238073015101	VT-RHW   46	44.37727525	-73.03040140	F	NAD83	 1250.00	20	NGVD29	498	498
USGS	442240072013401	VT-BDW   15DUG WELL 002	44.37783670	-72.02565000	T	NAD83					
USGS	442240072013701	VT-BDW   14DUG WELL 001	44.37783670	-72.02648340	T	NAD83					
USGS	442240072330201	VT-X9X    8	44.37783435	-72.55011040	F	NAD83	 770.00	20	NGVD29	62.0	
VT004	442240072523001	VT-BOW   17	44.37783226	-72.87456530	S	NAD83	 535.00	10	NGVD29	217	217
VT004	442240073015101	VT-RHW   45	44.37783079	-73.03040138	F	NAD83	 1250.00	20	NGVD29	322	322
VT004	442240073073401	VT-SCW    5	44.37782980	-73.12568030	F	NAD83	 520.00	10	NGVD29	500	500
USGS	442241072323501	VT-X9W   18	44.37811215	-72.54261010	F	NAD83	 770.00	20	NGVD29	162	
USGS	442242072302301	VT-CBW   39	44.37839010	-72.50594200	F	NAD83	 1390.00	20	NGVD29	55.0	
VT004	442242073015601	VT-RHW   44	44.37838630	-73.03067918	F	NAD83	 1250.00	20	NGVD29	298	298
USGS	442243072241501	VT-CBW   15	44.37866819	-72.40371620	F	NAD83	 1360.00	20	NGVD29	218	
USGS	442243072342201	VT-X9W   42	44.37866755	-72.57233358	F	NAD83	 1160.00	20	NGVD29	122	
VT004	442243073003701	VT-RHW  118	44.37866430	-73.00984560	S	NAD83	 650.00	10	NGVD29	248	248
VT004	442243073115401	VT-SKW   45	44.37866235	-73.19790340	S	NAD83	 330.00	10	NGVD29	200	200
USGS	442244072251001	VT-CBW   16	44.37894590	-72.41899460	F	NAD83	 880.00	20	NGVD29	81.0	
USGS	442244072353801	VT-X9W   47	44.37894520	-72.59344550	F	NAD83	 1430.00	20	NGVD29	62.0	
USGS	442244072432701	VT-WJW   17	44.37894460	-72.72372859	T	NAD83					
USGS	442245072293001	VT-CBW   29	44.37922347	-72.49121930	F	NAD83	 1290.00	20	NGVD29	160	
VT004	442245072554601	VT-BOW   22	44.37922060	-72.92901080	F	NAD83	 385.00	20	NGVD29	148	148
VT004	442245073001402	VT-RHW  108	44.37921990	-73.00345670	S	NAD83	 740.00	10	NGVD29	273	273
USGS	442246072300801	VT-CBW   42	44.37950120	-72.50177519	F	NAD83	 1360.00	20	NGVD29	127	
USGS	442246072353401	VT-X9W   48	44.37950077	-72.59233440	F	NAD83	 1430.00	20	NGVD29	122	
USGS	442246072354301	VT-X9W   46	44.37950076	-72.59483450	F	NAD83	 1420.00	20	NGVD29	210	
VT004	442246073033601	VT-RHW   39	44.37949710	-73.05956840	S	NAD83	 870.00	10	NGVD29	274	274
VT004	442246073033602	VT-RHW   43	44.37949710	-73.05956840	F	NAD83	 960.00	20	NGVD29	72.0	72.0
VT004	442246073145301	VT-SKW   93	44.37949515	-73.24762620	S	NAD83	 135.00	10	NGVD29	129	129
VT004	442247072570001	VT-RHW    5	44.37977597	-72.94956679	S	NAD83	 390.00	10	NGVD29	173	173
VT004	442247072570101	VT-RHW  135	44.37977597	-72.94984460	S	NAD83	 400.00	010	NGVD29	173	173
VT004	442248073014301	VT-RHW   20	44.38005299	-73.02817919	S	NAD83	 980.00	10	NGVD29	675	675
VT004	442248073080801	VT-SCW    8	44.38005187	-73.13512487	S	NAD83	 390.00	10	NGVD29	127	127
USGS	442249072420101	VT-WJW   18	44.38033357	-72.69983880	T	NAD83					
VT004	442249072523501	VT-BOW   26	44.38033219	-72.87595429	S	NAD83	 565.00	10	NGVD29	175	175
USGS	442250072335501	VT-X9W   29	44.38061199	-72.56483330	F	NAD83	 900.00	20	NGVD29	89.0	
USGS	442250072420101	VT-WJW   19	44.38061130	-72.69983880	T	NAD83					
VT004	442250072563101	VT-RHW   58	44.38060936	-72.94151110	S	NAD83	 325.00	10	NGVD29	303	303
VT004	442250073073501	VT-SCW   14	44.38060750	-73.12595810	F	NAD83	 525.00	10	NGVD29	245	245
USGS	442251072342701	VT-X9W   41	44.38088970	-72.57372260	F	NAD83	 1140.00	20	NGVD29	63.0	
VT004	442251073005201	VT-RHW   15	44.38088645	-73.01401238	S	NAD83	 710.00	20	NGVD29	310	310
VT004	442251073145401	VT-SKW   60	44.38088400	-73.24790397	S	NAD83	 283.00	10	NGVD29	160	160
VT004	442252072585901	VT-RHW   74	44.38116450	-72.98262300	S	NAD83	 710.00	10	NGVD29	98.0	98.0
USGS	442253072330601	VT-X9W   50	44.38144536	-72.55122170	F	NAD83	 770.00	20	NGVD29	82.0	
USGS	442253072355601	VT-X9W   45	44.38144510	-72.59844580	F	NAD83	 1440.00	20	NGVD29	82.0	
USGS	442254072342701	VT-X9W   40	44.38172300	-72.57372258	F	NAD83	 1170.00	20	NGVD29	130	
VT004	442255072564201	VT-RHW  106	44.38199819	-72.94456670	S	NAD83	 325.00	10	NGVD29	170	170
VT004	442255072565001	VT-RHW   14	44.38199817	-72.94678900	S	NAD83	 350.00	10	NGVD29	250	250
USGS	442257072331201	VT-X9W   28	44.38255640	-72.55288840	F	NAD83	 780.00	20	NGVD29	35.0	
